tinyId,valueMeaningCode,valueMeaningDefinition
QyW4xENcsHA,2,NA
mk0qgPVcjrR,2,NA
mkPHGV9sBA,4,NA
BVTEH8DVcoJ,2,NA
h6kX2uJRk00,3,NA
Ajy8mh8eq93,3,NA
N0kbtxKVKVq,2,NA
9WR8BP13zyZ,2,NA
5jA1nGNK3CS,5,NA
6cLjjZCX,3,NA
7kZu_JK66U,2,NA
QJbAIyta6U,3,NA
TrnTPuj1CDR,2,NA
y0PYSrH6fXU,2,NA
aaWEKVq_j1M,3,NA
FCdX7obDh0S,3,NA
dEwcXbDq7N0,2,NA
KEEOUjqDc7O,5,NA
nzwVLYKj,3,NA
jQEpDnMeHVU,5,NA
m1GFkJFTTU,3,NA
TZag9O2hRgW,2,NA
wy7JctaF7X2,3,NA
aEHw_Kgd9KW,3,NA
8GqYxB6o7fj,4,NA
mJlpeFKp6U,2,NA
19EAVkWc4TY,12,NA
dwY6WW3XRVO,3,NA
b9aWSq7ABcC,2,NA
v35qq66nt9U,2,NA
pWsYjGZARXA,6,NA
E6QuPXcffoU,3,NA
FdJqd7AHdh_,2,NA
Av6eFQrjASZ,5,NA
NjeOjhsA_HH,2,NA
W2Mrq1aYRVd,3,NA
X1EWttaaL,2,NA
uy2npZqSqZm,3,NA
QJC4e7V5ir0,3,NA
XJKbe_45oBR,3,NA
mknZeOEqjSA,4,NA
XkLrPV5iSR,4,NA
mk5WxdVqjrA,3,NA
Q1_p445iHA,2,NA
X1sbl_V9jr0,3,NA
mo4_UvMagFO,3,NA
8eDDuA__Uvp,2,NA
okq7Zmae_mZ,2,NA
0yvAQ3QAnwO,3,NA
UN31_3fDdHX,2,NA
CcEph8XqtxN,3,NA
Cek4C9JoG5N,4,NA
q6DhJ_PN5AU,7,NA
EB84nR3Bd,4,NA
74lrRnFo3B,3,NA
xTADJGfb2_6,2,NA
wD1kTOfRL,3,NA
rsGCre80WUp,3,NA
cDWS4w4eFz,2,NA
qndGX9PvS,4,NA
Q1eeOOXgH0z,3,NA
_onD8jCjb9,2,NA
SVyM5Pydyg1,26,NA
FCSRNHkMJx7,10,NA
A2t1SuWyqxD,26,NA
pqFZTWqw1jF,5,NA
joCuSp9aPmh,2,NA
X1w9_oa6L,3,NA
XJ3WbgQqAq7,8,NA
ZWxr37PUrBE,51,NA
HyJ_CXfdKrn,4,NA
mZZrjvZGBUd,8,NA
UV5A4Az6KHa,2,NA
o7ZpqwOH_zB,7,NA
fge8CvR7X9A,3,NA
etvrWvmkAe6,8,NA
1X1XYD2e697,3,NA
21xpgL_pw,3,NA
Aj4GkmpbyAF,19,NA
Q13gKKT6L,2,NA
aJ8ezA8jzuv,2,NA
7KovfhFMyCu,3,NA
XyLItFTT8,3,NA
FVfV_O9AL,2,NA
AOGiKjZ1F,3,NA
PIh4a1QVca,2,NA
DtY_ASf2AkA,2,NA
mkZew1FaaU,2,NA
7JZZ6dtpaI,3,NA
cszsyda4XBP,4,NA
QU6RXMe3faS,4,NA
RkWDNXUa80Y,4,NA
q39F27yKsAQ,4,NA
OT0sszv4O0d,4,NA
_jOUOF7zn8p,4,NA
XJNDkY6TL,2,NA
7ylRxYYa68,2,NA
aqY0vRPAYGu,10,NA
SyB2g_FjWHf,6,NA
TSvG5gH29S7,5,NA
ovSZnusQjZw,3,NA
XjHD9oh1ssT,3,NA
GRt5hQJR98h,6,NA
71_teU4qjr0,40,NA
XkVNlwE9sr0,14,NA
OTVbM25zo6,2,NA
gPQ_HJy5c3q,3,NA
Na9aBBrDUtQ,2,NA
CeDHB5CrGee,6,NA
myexvJY6pU,2,NA
2tB12wZ5EdR,3,NA
FeECfjmw7,2,NA
QyAOqZzhP0a,3,NA
Sw_OJZrtG_U,3,NA
tyT6kQvD7FG,4,NA
URA0n6BmpTa,5,NA
713WldmeS0f,2,NA
QJsZlOQxBRG,2,NA
XJabxdmgHRf,2,NA
7ye_OQxB0f,2,NA
Qyb_7xSAG,2,NA
Y3EaC2e_se0,3,NA
brcONPkUm3x,5,NA
Xk_1PJFT6I,5,NA
EuKCfSueVNk,3,NA
Qyv_FY66L,3,NA
fzx0Wyn0O8z,3,NA
prtrODzKZhZ,6,NA
6mrhzMF1AS_,2,NA
voUuGH4PxAX,3,NA
mJRUYtpT8,2,NA
Q1uxxdQlBAG,2,NA
OAoCD5u01D4,4,NA
Qk2buVqjrC,11,NA
2g2xRNAAfHD,4,NA
bmGhbqIfn,3,NA
Q1czVhJsg5Z,3,NA
Z7_jUoMQj,3,NA
O2wMKUUQHTJ,3,NA
kSFJVYHX5X,3,NA
c1wbY9hmuMj,2,NA
tFkSPRA0wcd,3,NA
7kWFhyKTTU,5,NA
McoCAT0Cxbx,4,NA
WgjWbrowDo,2,NA
eiKKql02iP,3,NA
XJFWgWN9iSA,6,NA
myyJgzNcoHC,3,NA
71O_lZ45oB0,6,NA
QJDbg_V9irR,6,NA
Q1BCWE9jSC,6,NA
Q1LOLNcsS0,3,NA
Qktkg7E5sBA,3,NA
jjRjz7JDkYG,3,NA
XZuOScHQae8,2,NA
us9oDMWH_bn,2,NA
Ju5xsnry9ak,3,NA
ozNAx1MYj,3,NA
ozdtA_Yk0SZ,4,NA
9T1hAm5rCkq,5,NA
_HLiRrSuPU,4,NA
G4zKUsExUGe,40,NA
FjMHr9A7Fsn,7,NA
fywD29bFxkh,5,NA
9fX9vHbBA5s,9,NA
FTOJTohFow_,3,NA
DguqMfu8ZXY,3,NA
sD_AVNqqD0b,3,NA
gpaoM2gVDO8,3,NA
EV4aFPPdJ8p,13,NA
9Cqk3t2kmKn,9,NA
m11vJtp68,2,NA
J8wamJD5Mkx,3,NA
Fx8q3mQ96hp,7,NA
G21Q5uKGa1Y,3,NA
Cqv6_Su8PbY,3,NA
QkG1PJFaaI,2,NA
aA8NUZgxExP,3,NA
2_jAZ0M5o6B,3,NA
bQzbEeWEyMe,2,NA
Q1UHgP4qsBC,2,NA
7JJOMEqsSC,8,NA
71SefE5iBC,1,NA
gUVhQXnZGKx,3,NA
ddvd52Rc_,3,NA
X1QAfEcoSA,2,NA
PPkILhVWVT,2,NA
JRejq2nMYi,11,NA
FMAQy6RNX7,11,NA
1ueqPUgEVOZ,4,NA
XkqQZNqsB0,2,NA
QJbVbE9iB0,2,NA
uw4AdPfXH,2,NA
QkvV_N5jBR,2,NA
g1hABBTCl,3,NA
ABaQ3htY0,3,NA
xJFsTD8Q,3,NA
8NZK6UWh9,15,NA
66QjajS28,2,NA
QkaOW4qsBR,3,NA
XJVdGN5iSA,6,NA
XJImZE5iSA,2,NA
wO1S5qLqS,3,NA
mk1Yb4cjSC,3,NA
6DJ5TUeRo,3,NA
mybKZV5iHA,3,NA
TjuoWn_GMr,5,NA
Gc_te2qoJ,4,NA
7y_ylUE9iHR,2,NA
m1sSMN5jHC,4,NA
__vDtCHpSX,2,NA
QJqkgLV9jBC,2,NA
CtPfWt5fQHe,2,NA
WAAa1Ghh_,8,NA
QiHo9xp6b,8,NA
mDr0zFo52,4,NA
NA4RoJ3i9,4,NA
oDbEegsJz,5,NA
2BvX0Ot6EMG,6,NA
XyulLv7eHAM,2,NA
kunusyM1AQf,4,NA
aJOAaToxUnu,8,NA
XyPSDt6aU,4,NA
rEwrSs_Glf,2,NA
m1_uHDKTpI,4,NA
Q1YrPFa6U,4,NA
Wep9cRQArXd,2,NA
RoYaWFldv,2,NA
XyAywYaT8,12,NA
hQSPLyv6Z,2,NA
H183ua8xu,2,NA
mkba1PYapI,3,NA
CKCxnYKA8J,12,NA
2iCO2Pnea,11,NA
kUF136ndWbW,3,NA
9wk7bAj9wPW,4,NA
tB5y8fwrp_y,3,NA
v2tjWKwynAK,4,NA
QvaeeU8ZtbZ,11,NA
vDM0b_10z_Z,3,NA
8rrzSaJw3Gr,4,NA
X1IEb_9097,4,NA
myugHUQxr0z,2,NA
7kfiFbi6pU,5,NA
BwOBmxM5U79,3,NA
QJwg2EcR57,11,NA
QyBx2NqA5Q,6,NA
QkTlynN5CcQ,11,NA
QyilJn4cRqm,6,NA
mJWehE909m,11,NA
myxhEcA9m,5,NA
c4cd1zCks0h,24,NA
ArbB2EkJm6c,3,NA
utTvJVugVD8,3,NA
m1eVt_sTpI,7,NA
mk5eHIXlB0z,2,NA
oDrXsEMksyR,3,NA
qem6V84wB4K,8,NA
QkVg3Vq097,11,NA
QJMlh49Ccm,6,NA
m19x1nVqC9X,11,NA
7kugk2V909X,6,NA
7JW_JnE9C5m,11,NA
Qy1bk3V9Acm,5,NA
QkeObspT8,15,NA
m1nKWiTpI,4,NA
QyWE5biT6L,10,NA
XklN9_o6TU,2,NA
UjFBp2sPx_4,7,NA
dqYUMw96jG9,3,NA
x9Oo9BvgYOt,5,NA
mJZwtZj6aU,2,NA
71PKZo6TI,2,NA
xUqaV502C1n,3,NA
QkKYbi6aI,2,NA
OD3GA4U73Ym,3,NA
cep51uAuFCD,7,NA
Q1KlB8QxrCf,2,NA
zFghDeBo2JR,3,NA
jjMH42Yof,2,NA
Rfa5JAesa,2,NA
7kwQXOc05Q,2,NA
7y3xxE4qorR,2,NA
7ywZ_V9orA,1,NA
7yAmI49oHC,3,NA
Xkdb_45iBC,1,NA
n7A9WxHxH,6,NA
7kjfG4gsx9W,3,NA
myix8P7eS0z,2,NA
7yRiZu5CqX,3,NA
Xyas_uc0cm,3,NA
EKF5rCAFuRJ,2,NA
H0hAR7096na,2,NA
sXlHvEAIm,2,NA
0gAuApSNaRa,2,NA
K_WXFzJUrMJ,2,NA
mjxRze8Kjbe,6,NA
hbobkQEgD6c,3,NA
3ZXfYeon8Ad,3,NA
rjzECep5zCe,3,NA
TrHUNrNGeqj,3,NA
zy4bv0DkhWe,3,NA
5GCKGHJutJU,3,NA
yfsxjwKCOxV,20,NA
7t5XS3y6VH7,2,NA
UsoC0W_sjAJ,3,NA
KqJ8xVzhHBY,11,NA
O_Ly2oaBa,3,NA
XyUeaJ_qA57,3,NA
mJex7gdc0qm,2,NA
7JYTbOqA97,2,NA
Yyd4YF0GbbH,5,NA
o1Q4Y_D94Vw,3,NA
rNnU4hz1z4W,7,NA
2zKsPSCo3ya,5,NA
5Ym0r9rMCpe,5,NA
BUABmnt0VM4,15,NA
jHk14bc3wI,4,NA
j5XN4EvybMm,5,NA
qJAHT0NV1QZ,2,NA
W9pMAp72Ctx,3,NA
HvEpgXnpH,3,NA
10STvZr67Zh,4,NA
hmBPkSCCpaf,2,NA
Hd1pcUFmwuj,6,NA
KA_d71ZZMhp,3,NA
rY1doz5e0j2,3,NA
ouq3so6x0Or,3,NA
PoM4eOgdP,2,NA
xoYAen4Ic,3,NA
RAnzzZkvoaY,9,NA
z46KvrMuwH1,13,NA
1x1wqG3xFGg,7,NA
HXyFcp_j5HZ,8,NA
TYWU0s4BrKC,3,NA
4Wf7SaaPvGK,4,NA
tJFqrd0J7,2,NA
13R9zHcASMs,4,NA
ZOVvUJ_J7bq,5,NA
A9FsVsZVmaB,3,NA
5oCgajYaSDh,7,NA
HEXAxMtVjvj,4,NA
C2mBPSrRdu4,6,NA
Xy0gF_BqAqX,13,NA
rwvFN7PZ7QJ,17,NA
7J_J2LFaTU,14,NA
Xygz8vXxSRM,2,NA
QJxxXI7lB0f,2,NA
8xYrDFOEC,2,NA
7kJKwKTTL,2,NA
u98YSEniN,2,NA
7JzAOvF66I,2,NA
qig5je_eP,2,NA
RGKohHRS3Y,3,NA
X1lkKwF6pI,2,NA
Q1l3loOTaU,3,NA
Q1M_eY7lrCG,10,NA
XJwxoFT6L,11,NA
m1mDO7qA57,3,NA
m1bwuQc09Q,3,NA
XyqbL_XqC5X,5,NA
Q1dbL_mqRq7,5,NA
QytD_m9C5X,3,NA
X1jDdQ50qQ,3,NA
7yRWUumcRc7,3,NA
my_zU_7cRqm,3,NA
X1alIdQcCqQ,6,NA
mJrPdX9AcQ,3,NA
X1vDuQqAcX,3,NA
Q1RDOX9Rqm,3,NA
Q1rb8_XqA5m,47,NA
Xkylwu7cAqm,3,NA
HCHzJZ5bPKY,2,NA
3g0e65D6uwA,7,NA
10HHpb8gu,3,NA
7y_V_ouT6U,5,NA
ErsrWNYzjTx,4,NA
Xr1JYK78SgO,20,NA
yMsWbGCGln,2,NA
Srv8YXM7o79,2,NA
Aj1JAsQguf7,2,NA
tZFUm7DY0kp,2,NA
jUUR6r7v0A4,134,NA
1HzSQq4XKoW,5,NA
JRVDQEsWzNZ,3,NA
ZTnPAHHCgr,46,NA
j3JRWXxhSNJ,3,NA
WNy4_JNmRV5,113,NA
BfF3EFEtHT,2,NA
BAUNPA2fxmX,3,NA
U779CFMsNUR,3,NA
mJjXUIerRG,2,NA
mJbZUUgHRG,3,NA
X1M7U8lrAf,2,NA
O7VXU7oRD,2,NA
QyxbLdYTTL,3,NA
_TBgDm3_fj,3,NA
X15BdKa6U,3,NA
vVSPCRywG,3,NA
tLb7mAdtp,3,NA
wP_LhYK1,3,NA
71Gl8_FaaL,3,NA
ICmkJAHbu,3,NA
ag50tAUy4,3,NA
Q1WQUOYpT8,2,NA
Q10SdF6a8,4,NA
X1leU_t6aI,3,NA
2HOq_A5LT1,3,NA
m1bSLdY6TI,18,NA
7JW5SdYp6L,3,NA
dByc2y987,4,NA
02OpnuBkB,21,NA
mJVBdYTTL,22,NA
QyBSdKppL,3,NA
7y4LOYpTU,3,NA
yZ0DTk5lPz,3,NA
Q1bpBuFa68,3,NA
QAeFTrNbcW,3,NA
X1aS_F6pI,3,NA
nFsOb8eDTXj,4,NA
QyhbSEcR5X,22,NA
MqQr6fWDSjj,2,NA
Foyr1bNd6Fr,7,NA
mJsWHcxje9W,7,NA
w5cMQC3RzU2,14,NA
mJKgWFXxB0G,10,NA
dFJOo6bVn5,4,NA
myJEgjwWZ2de,2,NA
1oEEno363Zy,8,NA
z1R6SPDg0,8,NA
x0qO31dFE,3,NA
Nr98t8SlZ,4,NA
EJsZAajMBkd,7,NA
mJVP8VqjHA,3,NA
ET3G8V7YRKA,3,NA
Xy3PZj6TL,2,NA
yCu4Jd5CstS,4,NA
qdbRZ8ejCHJ,4,NA
UsZJBrmgWuT,4,NA
bTEXr2Y_7N1,4,NA
ND0W55NSgka,4,NA
jDm8cY4HZGP,4,NA
m1AtCda68,2,NA
m12tgMVciHC,2,NA
XyTEOE5ir0,2,NA
MmHCdu3_7z,3,NA
m1sCFtaTI,3,NA
HyYeK_xb,4,NA
Vb5AT0eybNT,7,NA
Odllckxi7,20,NA
_j1r6_NeW,6,NA
mJB_HDQeHCG,2,NA
XyGOX_FTpI,5,NA
Q1uX_YpaI,5,NA
7ybOQ_tTTI,5,NA
XyFXuY668,5,NA
Xy_gmL7lHAz,2,NA
Xkzw1ocp68,2,NA
cG7nOU5cbxW,1,NA
Ba_q_QHwdh,9,NA
XyhjLFaTI,2,NA
7gIs2FcpS9,2,NA
zfy9EeWPmo,2,NA
jg_zZ_7sVp,3,NA
XydtWrc05X,7,NA
srAROGPaG,6,NA
QyQZT4SWDAD,23,NA
cUdg5C6uNJA,4,NA
0DbQ2s0EoAt,3,NA
QJ_eC1Xq0qm,18,NA
9tys19ttQDn,9,NA
9WCFZEA6Xp8,4,NA
RTKQcYb5yuu,3,NA
4JXNoook66x,2,NA
3jBGBGAh6Qg,2,NA
UseXHErk1Ub,4,NA
NRbO0GBvUT1,3,NA
RYYdahOP3Mq,10,NA
5YpCg5Z6u05,4,NA
7Srphe0mjHO,5,NA
Q1ZOPKKTTL,2,NA
Rv51YEvZyMJ,2,NA
GcN4wgH1You,4,NA
Qk2ibucA57,2,NA
7kGAxsOpTU,3,NA
vkdNpVKpIc,2,NA
f7gTnhYVo3,2,NA
71zf1wK6T8,12,NA
iw0ENtaEch,2,NA
fUrKRkuWHt,2,NA
RR6px_sL8g,3,NA
7Jev_DFTa8,2,NA
gRjBUWJnk,2,NA
X12qANfvbx,3,NA
Q1b_svKp6L,2,NA
mJGtsvK66I,2,NA
QkqjPt6a8,2,NA
mkxYowKpaU,2,NA
7JMdowF66U,2,NA
Q1YjDtpaI,2,NA
XyZFsDYa6U,2,NA
JNG5EtHjpB,3,NA
hPtU5YD_I,3,NA
DJNlJc7vNG,3,NA
QyZVYvFaaI,3,NA
Wjht2Bj9Y,3,NA
Q1MQtwY6pU,3,NA
71WWjFaTL,2,NA
mJ7DxP4qjSA,3,NA
MSuZbOn6TA1,4,NA
GEZu2YGkcQt,6,NA
7ZMERMYzGFh,5,NA
81C8SuKbDak,7,NA
Je3DjhqhckB,4,NA
WEoOuGJVnbb,3,NA
VB2Cee4_RXD,2,NA
HMv3BOg11OZ,3,NA
X6ycHUujAG1,3,NA
YaDD5qQDuce,2,NA
OHXMwkCJ7oQ,3,NA
mmZzFuoFQoV,3,NA
NnRsdjfnSZh,3,NA
6T9XXXWqXgQ,4,NA
AZ3Adj1BZBh,3,NA
XkMaA8saaU,2,NA
X1RCIspTU,2,NA
QJxCAIiapI,2,NA
7kZ0R8sap8,2,NA
0xxakq_KT2Y,9,NA
ocn9zFz2f4B,6,NA
5QUDP3m1wGs,5,NA
2VRtnjx4r5e,6,NA
cYTMWXdPf1c,6,NA
71_oLZopaL,3,NA
Q1MxyFXeSRf,2,NA
Qkf4feQ9Cc7,5,NA
vzKsXchDSnF,20,NA
MzG1y_4V0jk,11,NA
etSk4DGDGZR,5,NA
w64CPUsGv1M,2,NA
Qy2Jq071yg,2,NA
xxxeAEKPAmB,6,NA
M3OerY_9s,6,NA
X1ZlBPtT6U,2,NA
mJ4HDtTp8,2,NA
DW300DwRkgk,5,NA
BACtoyBhK9w,2,NA
XJ5gGlOqA5X,5,NA
Qyex6xucAcQ,4,NA
FHsqabYop,2,NA
pBJKVR7kU1y,5,NA
d8gHhfw4KdV,5,NA
83PAUmeOu5u,5,NA
MzY2Z5QoYBs,5,NA
ytWUb8qy4Uz,5,NA
bykVKbPyj4C,5,NA
nngXypHqnYr,5,NA
DkCQWXRRWTA,5,NA
aCpJP21NcsE,5,NA
sPHMq6_hyFP,5,NA
A49A2vugZbg,5,NA
d9n7Z2zeKZd,5,NA
2ryCajPDTEA,5,NA
t2qU5Ot3yhq,5,NA
_1rsWOezYcW,5,NA
2XNg01CBjSN,5,NA
QyWtdcwu0Rc,5,NA
DPAP2GNX8qa,5,NA
YacnjA2BMwW,5,NA
DxuvFZ6YH1r,5,NA
cjc5V_ZOVwq,5,NA
rQE4zZKm_wx,5,NA
M8NhVWRZxeM,5,NA
9U5VvNRMazh,5,NA
xAutR6aw40S,5,NA
B0j4dGuPq6e,5,NA
0QEHKBaNM4k,5,NA
PAsqCmPfYpf,5,NA
XZCkVJVczMq,5,NA
6yx57dCpVmy,5,NA
J8VAv_8O0h5,5,NA
bX13P3ZkrmR,5,NA
n0Af_DgaE6d,5,NA
wwBT1xqrDAQ,5,NA
e0B7PA2Ea0u,5,NA
KOqqGK844Ms,5,NA
16ayzAzhURE,5,NA
cqHOAudKYpG,5,NA
1EFEnEJZY_R,5,NA
kRYzVSBtSKQ,5,NA
vyavzz_0zEM,5,NA
8kAUEEAWoFF,5,NA
UM44TQApzp9,5,NA
fBAub87Dt4E,5,NA
XJOFe_cR57,2,NA
X1DYg_qAcm,2,NA
5nGGiEM2U,2,NA
8YBvOUB2Hc6,2,NA
Xy3DYuE7w,3,NA
7JQjwYuNmP,2,NA
XyenwKdEXv,4,NA
xycJghTtB2O,3,NA
Qk4lQ49irA,2,NA
718HUQerRz,2,NA
siPRXjxv,3,NA
mJfI8VqoSA,3,NA
QyXU8E5iBC,3,NA
XyE8IN9jrR,3,NA
j6GYIcuAR9,2,NA
kYlK4p0KMs,2,NA
_kAUgD8xsS,2,NA
VZMdRNT3Y,3,NA
mJkxU8QxHRG,3,NA
Qk6Gl4E5sBC,2,NA
myUl2k_cA57,4,NA
7J4Hx4EcoBC,2,NA
t8PW1WVz6_b,3,NA
m1FNgEE5jSC,2,NA
XJZGGEcsrA,3,NA
jJavIRmlw,2,NA
Dl3pAgQCYw,2,NA
oK14JsN6kx,3,NA
QkrrINcorR,3,NA
71eWylQcAqQ,2,NA
m1CMg4V5irC,2,NA
7JtSlVN9jH0,2,NA
Xk0Ne4N5jB0,2,NA
VzHt8HwFG,3,NA
JTtTx8bc,3,NA
QyDg2JdqAqm,4,NA
Xykmx4VcsHC,2,NA
mJr8I45iBA,3,NA
mJptxW4ciH0,2,NA
HFkIqzhbf,3,NA
XJi31d9A57,4,NA
Q1qhydcRqQ,4,NA
7k6S8N9oSC,3,NA
Jm6aI_Jjl,3,NA
X1peLw7xBAz,3,NA
7yKSLQlSRM,2,NA
71jxBLmgB0z,2,NA
Unx6rOBxsy0,3,NA
fpj1JFd_CT_,3,NA
hV645e6uDkU,90,NA
QcZhaWOA0A0,3,NA
XJzHeEE9oHA,2,NA
XkVr8XgrAM,2,NA
tlCsd9XKHw,2,NA
E_NZGFoyM,2,NA
PRtdJx2UR,2,NA
mkLBxEE9jrA,2,NA
IeSX9NxTz,2,NA
mkRmxNEqjBR,2,NA
m1qMkgQ9AcX,3,NA
UHBa0R4F4,3,NA
mja5nfOX,2,NA
QJlQl4E5or0,2,NA
U_OR45Epah,2,NA
m1ONxEVqiBA,2,NA
Qyf4xEN5jB0,2,NA
kx5ZnR7_Iz,3,NA
717NeEE9irR,2,NA
EiO7M_PeH6,6,NA
vcOEb0fhXMX,3,NA
71mHx4E5oSC,2,NA
h7IoQajUaL,3,NA
X1lI84qirR,3,NA
WCcB0gAfGRb,3,NA
myhrLQeSAM,2,NA
AjRk4ofHd6,3,NA
hr07tabIVo,3,NA
X1rnJd5A57,4,NA
H_sB7bZXa,3,NA
myWmg4N5jSC,2,NA
mJMXeEVqsr0,2,NA
m1M08FpaI,3,NA
7JQQeV49sB0,2,NA
Bh5CJRK0L,4,NA
vXo_9IOodu,3,NA
7JJSxV4csBC,2,NA
myHQlENqjS0,2,NA
XyKh1OqCqQ,3,NA
Xy_2kuq057,3,NA
Qy3BUVqjr0,3,NA
XkD8I4cjHA,3,NA
OXYsH2sMo,2,NA
K2Ov7Vx8Im,4,NA
7aXohD4DB2,3,NA
XJFuXE5sBR,2,NA
myraz45oS0,6,NA
Q1OLUNcoSA,3,NA
X1xe3k_5057,4,NA
3sXQSyobR,3,NA
QyHBeVN9iHA,2,NA
mkb_klQcC9m,2,NA
QJGf0JX5AcQ,3,NA
viH2eZa3Z,3,NA
71v7lNNcorR,2,NA
71rEgQEcoBR,8,NA
7yFmlE49oBR,2,NA
71pH87gBRG,2,NA
XJMilGN5iB0,3,NA
71ereVEciHC,2,NA
SWC0zPXls,6,NA
cF2Jm0A6tr,3,NA
VLQrzNnsm,3,NA
X1pR7cjBC,3,NA
XkjS8E9iH0,3,NA
QJ9BUNcsH0,3,NA
V5hZwhOJWv,4,NA
PtgviflV3A,4,NA
jfij6FdlSw,3,NA
iJsQB3Y5l,3,NA
7kIHIN9iBC,3,NA
QyJPLV9oSA,3,NA
Efa4Tt9sF,3,NA
wlDTrmook,3,NA
WxFMgFt1B,3,NA
Ef5sGQBl0,3,NA
m1hUIV9iHA,3,NA
ouEre0pu7,3,NA
XyG_I79or0,3,NA
_Z39fagd,2,NA
71yEl4E9jrC,2,NA
mkUme4VqsrA,2,NA
7k5QgVNcjSA,2,NA
m164xN4cor0,2,NA
zSTDR3KvB,3,NA
0RQwnGTwW,3,NA
QywrIE9oHA,3,NA
71BNgENcjrA,2,NA
m1QjefVqjBA,3,NA
X1ZBl449oBA,2,NA
XkAUUNqiSR,3,NA
X1y5EVqiHA,3,NA
7yvBeVE5jrC,2,NA
Xy2xS87lr0f,2,NA
7kH40kX509m,3,NA
Qy_XgV4qjr0,2,NA
7yL3kO5Cq7,5,NA
Q1D2JO9C5m,5,NA
RezGqNwe,3,NA
7JxY8N9orR,4,NA
XyiQeVNqjHR,2,NA
Q1Z_lTX5jrR,4,NA
713mlVVciS0,2,NA
mk3_evVcoS0,3,NA
mksBLQgSCG,2,NA
7ylPI49iS0,3,NA
QJV7gENciHA,2,NA
Q1WmeON5irC,3,NA
fM_4FpDwJ,6,NA
YGNp2c__vC,3,NA
QkQbsKTaI,4,NA
xug6J6R8fkf,3,NA
CoeeFxpVrJ,3,NA
J2835t8JdFt,3,NA
fo8Bvx6pa,3,NA
rO6FUrGVd6c,4,NA
8ugc88D94dK,2,NA
FFW2PcnSgn9,3,NA
esn8hxHFTY5,2,NA
wO68SVeYEMe,2,NA
_QCCC5QeGcV,3,NA
ZBrHazPPPh,3,NA
Qk0q_u509m,11,NA
aFUAQJhZVf,12,NA
3UB7_T7qcB,3,NA
7JflF_OqR57,7,NA
EI9ERJ0oPI,7,NA
7O1QdniT4Y,3,NA
XkwxtbdcRqX,5,NA
Pq8T4F4ip,9,NA
mJylo_ucAcX,6,NA
X1bPtutpTU,3,NA
hNTJQU8iib,5,NA
467kZOeRYv,5,NA
bEUT82KcuDB,3,NA
Qm1BsFzsmAT,5,NA
KwSTzOk_7O,3,NA
dHjKtna_E,3,NA
tqGg3nJCW2,3,NA
TQUVMQrUjp,8,NA
0S4B0iiuIf,4,NA
2GRnfvkN_TP,3,NA
mygfZjFa6I,2,NA
ObGn_gL63D,3,NA
DjePDd_mYF,5,NA
m1ZsbOcC5m,3,NA
6Y7nej4NMw,3,NA
Gh2mxNWFXq7,1,NA
JChJxBUm6g,3,NA
_EBt7Bg8lk,5,NA
eF6_9X9cn,3,NA
eqfYNFr2Xi,19,NA
XyzfeMoTaL,2,NA
rrRND352jh5,1,NA
X1_Dq_i6aU,4,NA
XkllC_ipaL,3,NA
7ybgCbi6aL,16,NA
QJlfxMi6aU,2,NA
sPSAAFBWj4B,10,NA
FbQadwMZyhj,16,NA
s0vsuuwZeq1,9,NA
r3Z1RrHrghk,3,NA
pyedDUGANhZ,14,NA
NOF7AyF7Y62,3,NA
KxE9QM2xcmp,3,NA
B3IhlXqU51,3,NA
7J9ueL4ciB0,2,NA
TEvBmPJasqT,3,NA
UZZVQryWuT,5,NA
4TEoFbsTyv_,3,NA
Q1_G_otaaU,2,NA
rThMK_Eo1JY,3,NA
X1pQlV4qiSA,2,NA
7kxRIWsaTU,2,NA
1RMCTE8g_Gv,4,NA
_gcKUP9TF90,3,NA
qaO09ne7A8h,3,NA
tvvUXe3Cced,4,NA
OmRUOMpBoE,3,NA
jrjvbauAEBq,3,NA
Q1l4ZDKT68,3,NA
Q1RFPt6T8,2,NA
XWdXVHXoS,3,NA
mkfRKDF6pL,2,NA
wacQ15C2rY,4,NA
YPUXoD_pfY,2,NA
ses5qK6Arn8,3,NA
6bH9KKmAnjd,15,NA
7klSti_apI,2,NA
QTpsZd03mm_,5,NA
1jwk3IIkoe,2,NA
mPHASWZM2_,6,NA
FiQcwhhz,2,NA
7JWHh_9pTL,2,NA
zpp_Vk6R9ko,4,NA
ED6HxNjQevV,3,NA
X1_lJKmgSAf,2,NA
GNlAJqp6Q,5,NA
73JAuXAAbSH,3,NA
EmGwe1TJDyt,2,NA
SnM9NPOx2zW,3,NA
mJ_gvZja6L,2,NA
Qk_udWsa68,3,NA
QJbv_ipT8,2,NA
71egD_opaL,2,NA
m1bNmeKTTL,2,NA
m1xP_bjTa8,4,NA
XybwdZi6pU,6,NA
QkljRda68,4,NA
Qk_esC_TpI,2,NA
XylliRuppI,2,NA
XyZyiRuaa8,6,NA
mygyoRuaaI,2,NA
QkzaqC_pp8,2,NA
71RqA_pa8,2,NA
Q1lRc0OaaI,4,NA
QkJsRuTaL,2,NA
mkMC5AuppL,2,NA
Q1bRcRdTp8,2,NA
2FcEAfDhNPr,3,NA
mybklP4qiH0,4,NA
Ni_uA8T_2W,2,NA
vJoR0TSukh,2,NA
ZB18R_mzs,2,NA
YITNPjQzX7,2,NA
A5ZRUWs5Amu,2,NA
2ad0HZUhnAH,2,NA
