tinyId,valueMeaningCode,valueMeaningDefinition
mkokbuJO3k7x,NA,5
Q1YeZ_y_nyQx,NA,5
mJ0Sguyd3yQx,NA,5
m1xZKkdnk7x,NA,5
X1QIxdkOn17x,NA,5
mk3iluyd2JXe,NA,5
m1wxWOyd21Qx,NA,5
Xk6jgdJuny7e,NA,5
7J0nuJd3yXe,NA,5
7yT3dkunkQg,NA,5
XklUgdk_nJ7g,NA,5
Xk6bb_1u3kmx,NA,5
7JOlKy_31mg,NA,5
XknzZ_Ju3kmx,NA,5
7JpfW_kO3kml,NA,5
7yiKJuh1Qg,NA,5
QkxzWdyO3Jml,NA,5
mkTJgY1O3kXx,NA,5
Q1OkZ_kOh1Qe,NA,5
XJHlZuy_hkXl,NA,5
X1CG_uJu2y7x,NA,5
X1cebu1_hkmg,NA,5
7kk7W_1dh1Xx,NA,5
XJ7lbOJunJXx,NA,5
7JNbbOJ_2ymx,NA,5
m1_zW_yOh1Xl,NA,5
XktzZd1dh1Xg,NA,5
XkNGWd1O3kQl,NA,5
71bHqkuhyml,NA,5
7kIx_dyunkmx,NA,5
7y7b_dkd2J7l,NA,5
X19z_dku2J7g,NA,5
myuHxuk_2kmx,NA,5
7yQQZOJunyXx,NA,5
X1zbW_yd21ml,NA,5
7kixZOJunyQe,NA,5
XyrGbOJ_nk7l,NA,5
mklKJd3JXl,NA,5
XJklZ_ydhJQe,NA,5
X1ZxKy_hJQe,NA,5
mkWmbukO2J7e,NA,5
Q1ylYJOh1me,NA,5
7kZUx_yOny7e,NA,5
Qyae__1_3yXx,NA,5
7k75FFmI7U,NA,5
mJJpOydnJQx,NA,5
mkTKk_31mx,NA,5
7JlBqku2kXe,NA,5
Q1bgb_yOnJQg,NA,5
713V91dnJQe,NA,5
7JQgtyunymx,NA,5
XJHW1P9i3ig,NA,2
X1f8eu1O3JQe,NA,5
XJIzW_yun1Xg,NA,5
m1KlKyOnJ7g,NA,5
Q1ogFk_2k7l,NA,5
m13Sgu1Oh1Xx,NA,5
7kkZbuJu31Xe,NA,5
mkkLe_J_21Qx,NA,5
X151__kOhyQl,NA,5
m13gWdy_3J7g,NA,5
QJlQZO1_2k7g,NA,5
71QYy_nJXl,NA,5
X1TkWO1un17x,NA,5
QJ_Yk_21Qx,NA,5
mJOgZ_Jd3ymg,NA,5
XkDxFy_2JQx,NA,5
mJsixdkunJme,NA,5
QyMGWOyuhkXl,NA,5
Qkifbuy_nkmx,NA,5
7kwZbOkdnkml,NA,5
Xk4UlOyunkXx,NA,5
XyzKyu3JQe,NA,5
m1CxZuku31Xl,NA,5
71Fy_nyQe,NA,5
mJ1WFy_nkQe,NA,5
QJgxZuyunyXe,NA,5
mJqlFkunyQg,NA,5
X1nt1u21Xe,NA,5
Xy8eYkdnkXl,NA,5
XJxltJ_hJXx,NA,5
XyaBgdJO21mg,NA,5
QkkGb_1O2yXx,NA,5
7kqHgOJ_h1Xe,NA,5
XyaxK1OnyXe,NA,5
mkClKJ_3yQl,NA,5
m1WZ_uyOh17x,NA,5
7yhy5qs2jx,NA,3
X1OxcLcihjx,NA,2
7JHx4D9shog,NA,4
m1w325j2jx,NA,2
Xk6lNuqihoe,NA,3
X1vxvDco3sx,NA,3
XkyW7wqs2ox,NA,3
XkFx0D5snox,NA,2
7kHf59ohjl,NA,2
KCsRsjyDY0,NA,3
_1YoTU8LZ,NA,3
7Yq3dPlJp,NA,3
6bNfCODmhu,NA,3
Y2d5tbWsa,NA,3
9OJ3iBzP4,NA,3
4FZK1eePYa,NA,3
WIIICqLoM,NA,3
RXeZVPQijA,NA,3
PWcxbzFSQ,NA,3
3t9PJn6_v,NA,3
my02h5shsl,NA,5
Q1eZn29onox,NA,5
QkYxvvqs2ox,NA,4
myOgDwcj3ig,NA,4
XJQBs9i2ig,NA,2
QJUeCU5jhox,NA,3
XJACIcihoe,NA,3
7yQxPscs3ol,NA,4
7yDgYP9s2jx,NA,3
mJBeuiqo2oe,NA,3
m1bgdj5j2ie,NA,2
Qyjlyvcs2ie,NA,2
X1KlyP9j2sx,NA,2
myQ_yvqj3ox,NA,2
X1uZWvci3jl,NA,7
Xkpzw9i2jl,NA,7
X1dfD5o2ix,NA,7
m1XfDqjhol,NA,7
mk_NY9s2ig,NA,3
mJ4e_wcj3il,NA,5
m1ggCYcs2sx,NA,4
Qy_xAtci3jl,NA,4
QJ2muqo3sg,NA,2
Q1Hlrd9ohjl,NA,5
QyJlrjqihjx,NA,2
mJ_I95shjg,NA,5
mkrCFFQLQ8,NA,4
mkm0tF7ImU,NA,4
Xky_Iicohil,NA,3
XJV0YtXIXL,NA,2
XJb0YtX8Q8,NA,2
m11x5qconse,NA,2
XyWeSdcjnol,NA,5
m1OFo5j2oe,NA,3
71rgojqo2sl,NA,2
7yLYiqo3ix,NA,2
7JwFo9j3sx,NA,3
7kJZficj3je,NA,2
Q1_Hv9shsg,NA,4
X11eL9cihjx,NA,2
m1__Wnqihix,NA,3
XyLl35shsl,NA,5
7JSl3qihig,NA,5
mJok25shjx,NA,5
mJp_hqjhjg,NA,3
Xk0Znqj3oe,NA,3
Q1ygWh5shil,NA,3
mkkl3Dqsnsl,NA,7
710ginqshjg,NA,5
QkGYP5jhoe,NA,8
XkQY0uCjSG,NA,3
7kxn9ci2il,NA,3
Xy0ePuco3jx,NA,4
71yZssqo3je,NA,3
Q1FXP9jhix,NA,7
XJrgmP5o3jg,NA,7
QyWgQPqi3oe,NA,7
mkq7Dcinsl,NA,8
mJUlQvcjhil,NA,8
7JMl7Pco2ig,NA,8
my4w85j2je,NA,4
QyVeu9s2ie,NA,6
XyXlOqjhje,NA,6
QyXeq9qj2jl,NA,2
714xQoco3jl,NA,2
mJYvqinil,NA,13
myWg7u5jnoe,NA,3
7yxgUi9o2og,NA,11
m1FZ_w9shsg,NA,3
mJoXqqo2sg,NA,3
71FZRI5o3ix,NA,9
mJwZCI5s3sg,NA,9
XykPqi3ol,NA,4
m1__AIcjhix,NA,4
mkclDicohse,NA,4
7JKxr59s3ol,NA,5
X1ES9qi2oe,NA,3
QySx6j9snox,NA,4
YnYnhJ_Hb,NA,4
m1bxrtqs3sx,NA,6
QJmx_Icj3ix,NA,6
Q10dUcihol,NA,5
Q1cSnqonog,NA,3
X1fHiqi3sg,NA,2
X1QUu9inog,NA,3
7JV8dqshox,NA,3
Q1Hgv9inoe,NA,3
QkXe3h9jnsx,NA,5
Qycx33cs3sg,NA,6
QJRe23qjhsl,NA,6
mkKl3h9i2ox,NA,6
7J22qsnox,NA,6
mybh29s3jl,NA,6
myL329o2se,NA,6
QyM3h5ohjx,NA,6
Q1Vnn5s2ie,NA,6
m1ig2ncihsg,NA,6
Qkpl3nqs3sx,NA,6
XkX325i2jg,NA,6
712g33qo3sl,NA,6
mJHnnqs2jl,NA,6
Q1PS95s2ix,NA,3
71kxHq9o2je,NA,3
mkzH99i2jl,NA,3
m1UxVc5o2og,NA,3
mk6Bq5snig,NA,3
Q1KxEcci3sl,NA,3
X1S5qs2jx,NA,3
X1PlNqqj2sg,NA,3
Xycrcqo2ie,NA,3
XJUSc9j2jg,NA,3
QJiBc9shil,NA,3
m1dSc9i2jx,NA,3
7JlEcqj3je,NA,3
mkwxm59onol,NA,3
mJhg75qsnig,NA,3
7JpxQq9jhix,NA,3
Q1xb7c5j3ox,NA,3
QkFgm9qohsg,NA,3
7yN9co3jg,NA,3
X1Z_X9cihjx,NA,3
7Jmg759s2il,NA,3
mJ6ys5j2ol,NA,5
mkAgJvqohox,NA,2
m1g_qqjhje,NA,4
7y4F59ohix,NA,4
myh_9qj2ig,NA,4
7J1WHnco2jx,NA,3
X1_j55o3oe,NA,2
m1Ysccj2je,NA,2
QkWlQoqo2jx,NA,2
Z_1Np9Yal6,NA,4
m1WxSqcihix,NA,3
XJQcRu0oHM,NA,7
myyecAuAoSz,NA,4
Q1Ng50uCsSz,NA,3
7kblqCOCjSM,NA,5
7yml5RuRsHz,NA,3
m1Gx50dCoSz,NA,3
7JZFAuAjrz,NA,4
myTqI9s3ig,NA,5
Q18q8qjhjx,NA,8
7109Iqinoe,NA,6
QyO_Sd9ihig,NA,5
QJh90_AsHM,NA,2
m1YskxU3mz,NA,10
QJVln_5jhox,NA,2
X1moFBc_HU,NA,23
Qk_iKr9WSL,NA,23
m1W_Yqqihil,NA,2
mkTpJlUnmG,NA,13
XycKU9o2je,NA,4
m1jY85snje,NA,4
mJxfoconoe,NA,254
719xSFqinox,NA,9
XyF_x0HVL,NA,14
7J_eEd5injl,NA,2
Qk8Nqqsnox,NA,2
m1AePP5j3sl,NA,2
XJGl8U5j2ix,NA,2
my7gILqj3sg,NA,2
m1QpkgUn7f,NA,6
mJVKD5i3sg,NA,21
71fW_Pcj3jl,NA,2
7yVld9qj2og,NA,4
mJOgOw9o3ix,NA,5
X13OUcj2il,NA,8
QJsu8qi2oe,NA,17
QJkgeoqi2se,NA,7
X1xggoqo2sx,NA,3
OfvsK0kT7,NA,4
7kGerPqshol,NA,3
7k7eBPqs2ol,NA,13
m1rai9onsx,NA,4
XJwe3iqjhog,NA,4
Xkwe_Fcs2sl,NA,3
UK8e7Iizgk,NA,58
QyKe8tqsnje,NA,8
7kAx9cqo2ix,NA,2
QJ1bc55j2jg,NA,2
my5zO9i2sx,NA,4
mJMxdscihjx,NA,3
XkNgus5snje,NA,3
XkmxOo5j3ol,NA,3
XyMb0ocjnog,NA,2
7yb_Rscinil,NA,2
mJmbCjcs3je,NA,2
QyBeSFqjhoe,NA,9
71XeRYqjnig,NA,4
mkiguocinol,NA,2
mk3g_j9shsx,NA,3
XyxlXo5s2jl,NA,2
m1Xlg_qjhil,NA,4
XyXZbd9jhix,NA,8
Qyqekwcs3jl,NA,2
mJ9ls59jnig,NA,3
7y7bIu5inoe,NA,6
71teLucs3il,NA,6
QySW8d5s3sg,NA,6
mJnx8Oqjhje,NA,6
7JugIuqsnsx,NA,6
Q14W8_9i2sg,NA,6
7yUWId5snsg,NA,6
myW_Uuqjhjx,NA,6
XJebU_cinse,NA,6
myGbIu5o2jg,NA,6
XyBlIO9i2sg,NA,6
mkIeIucinsx,NA,6
myVxUO5s3jx,NA,6
m1qlI_9shjg,NA,6
7JseUu5s3ie,NA,6
XJwgUOconol,NA,6
7yReUd9onie,NA,6
X1plUucihol,NA,6
mJG_p1gL3Xz,NA,5
QJ9M5cshsl,NA,3
Q1wezcqs3ol,NA,3
7yWegv5j2jx,NA,3
m1xW85qi2ig,NA,4
7yhyj9onig,NA,5
myHWOtqj3ix,NA,2
m1ryi9i3ox,NA,4
XJuyicinsg,NA,5
71ysqinoe,NA,4
XJNJsqi2jx,NA,4
m1qi3conol,NA,2
XJIj2cs3jl,NA,2
myJbc3qjnix,NA,2
QJeW9n9i3sx,NA,2
QkWxj25i3ol,NA,2
7JSeC9qjnjx,NA,4
Q1Qko9o3ol,NA,4
7JLyicohjx,NA,4
Xk9_9y_n1Qe,NA,5
X1MsUci3sx,NA,4
Qk5vK9snse,NA,3
7yfdcqs2ol,NA,4
XyvYqqo3ix,NA,4
7kzlD9cohsl,NA,4
7kFxUics3ox,NA,2
jWPwRzZvt,NA,4
myra8qj2ix,NA,4
QJOxIo5jnjg,NA,2
X1l_nLqihjx,NA,3
Q1G_nU5jhje,NA,3
X1wlKL9ohje,NA,9
7y_lt8qihig,NA,4
QkdghL9s3je,NA,4
mJFe3Lqshil,NA,3
7kKevK5j3sg,NA,3
QJ5x2_qj2ig,NA,12
Q1wW_qs3sg,NA,2
mkeg_d9o2og,NA,4
QkN_z55ihje,NA,2
7kmbMcqjhjl,NA,3
7k7c5o3jg,NA,2
7yHZfc5i2jg,NA,2
7yXeihconix,NA,2
XkMek95jhse,NA,22
XJ7ly9cj3je,NA,2
7Jagwq5s2ig,NA,4
myvlNKcsnox,NA,5
Qy_8jcshie,NA,3
QJjNL5jnox,NA,3
m1QxG99ihsg,NA,2
718Kvcjhjg,NA,4
mJlxs0uRsrf,NA,10
Xy_grjco2ox,NA,2
QkXMO9s3og,NA,4
X1m_Ucqo3ie,NA,4
71GZwqcjnjg,NA,4
mJLx_t5ohoe,NA,3
mkr35ohjx,NA,3
mkmWr9cjhix,NA,5
XJLeH2co3je,NA,3
7kUg535ohil,NA,2
XkJgkscjnig,NA,5
Q1Xocinol,NA,1
Q1qJjco2sx,NA,5
XkPeLFcjhjl,NA,7
Q12lYjci2ix,NA,3
X1O599s2sx,NA,2
XyqxUsqs2jl,NA,10
Qkrkhcs2ol,NA,4
mk0JYcs2se,NA,4
m1ueyKcjhse,NA,4
m1lt5j2jx,NA,4
XyKgkKqj3ol,NA,4
m1cxkKqo2je,NA,4
XykeJtcinol,NA,4
XJ_gRj5j3jl,NA,2
QyyeAsqj3og,NA,2
XkUxAjcohjg,NA,2
7kEgAjqj3ox,NA,2
mJzgAi9s2jx,NA,2
myQeCsqinox,NA,2
7kxxRicjnog,NA,2
QJPgdjqohox,NA,2
Xkdedocj2sl,NA,3
7yylFocohoe,NA,2
m1Ttoqsnig,NA,2
QyyeZu5onil,NA,2
XkHAscohsg,NA,4
QkLCiqi3sl,NA,3
mJPMqci3ox,NA,3
QkNQ35shil,NA,3
m1QXnconsx,NA,3
7kFe0Lci2ie,NA,3
Xy7eZhqjnox,NA,3
XkW2cs2jl,NA,3
QJI3vqj3ix,NA,4
XJ_gqhcjhjg,NA,4
71Csqqshse,NA,2
Q1jf29i2oe,NA,3
mk5kP9ihsx,NA,4
7kjywqinig,NA,4
Xk_W_P5ohog,NA,7
mkzZZhqo3oe,NA,2
m1fznqihie,NA,2
Qylnvqs2sg,NA,4
7yExZh5s2sg,NA,3
m1Deb29ohix,NA,3
QJaeM25o3sx,NA,3
QJ252qs3ox,NA,4
QyPqIcs2ix,NA,2
7ydesqco2ix,NA,2
Xkkbt25i2jl,NA,4
7JWgj59onjg,NA,2
X1uWnqonjl,NA,3
71Eeoqqo2se,NA,2
7yyZZh9j2ie,NA,3
m1p5nco3og,NA,4
m1Ncn9ihix,NA,4
X1Ngqhqo2jx,NA,4
mkceFnci2je,NA,4
m185nconoe,NA,4
71lxq25j3jl,NA,4
XyrxMh5onie,NA,3
mydgMhqo2ie,NA,3
7JxbYh5s3je,NA,4
m1G3wci3ox,NA,4
mkuet25onog,NA,4
Q1SxF3qo2je,NA,4
m1SlW2qsnse,NA,3
m1KY3qo2og,NA,4
myX5ncs2sg,NA,4
XkPqh9shox,NA,4
XJwxth9ihsx,NA,4
XJ0939snje,NA,4
XJBcn9i2sg,NA,4
QyGgcn5ohie,NA,4
m11x5h5i3sx,NA,4
QJ22Pqohjl,NA,4
7k7hwcs3oe,NA,4
XyklY3cjhoe,NA,4
mJKlth9j3sg,NA,4
m15f35s3se,NA,3
myXz39jhol,NA,2
mkilqI9j2ix,NA,3
Xy9c39s3ie,NA,4
Qy7x9hqi2jg,NA,4
Qyt925jhjx,NA,4
7y_e_nqonoe,NA,3
myKW2qsnjx,NA,3
mJ9b2cs3ig,NA,3
Q12eY25i2jg,NA,4
XJTfnco3jx,NA,3
Qk1xznqi3sg,NA,3
X1b_hcjhjl,NA,3
m1fXncjnoe,NA,3
myvicqjnsg,NA,2
mJCK2qs2jx,NA,4
7J3e0Lqo3oe,NA,3
mkjgGn5ihox,NA,3
QkTo59o3jg,NA,2
71sW3cj2sg,NA,3
QJnWn5s3oe,NA,3
XJ7lK35jhjx,NA,4
71EeKh5ihje,NA,4
QyS2w5shil,NA,4
71CxZn5i2il,NA,3
mJGl_hqi2jx,NA,3
QJheZ3cs3og,NA,3
mJoeY25ohsg,NA,4
Qkxc35jhsx,NA,4
mJXlXnqsnse,NA,4
QyzlFnqonsx,NA,4
mkW93cinsx,NA,4
mJhY2qs3ig,NA,4
mkTeY35jhse,NA,4
mkotnqsnil,NA,4
7yXbiD9o3se,NA,4
myR3v9onsg,NA,7
Qylm29i3je,NA,3
myOYnqjnsx,NA,4
XkDY25s3oe,NA,4
QJkZC8qinjg,NA,3
X1i5n9inog,NA,4
Xkgl735ihje,NA,2
myWbKh9o3il,NA,4
XyyZG2qo3je,NA,3
QkDW2qinig,NA,3
7yjlCU5onig,NA,3
QJ3lMh5o2ie,NA,3
Qy7j5co2ox,NA,2
Qk4iq5s2il,NA,2
7y_eA89ohoe,NA,3
7y6Qnci3il,NA,2
m1WgW29ihig,NA,3
Qkogb3cshoe,NA,3
7JcgZh9ohsg,NA,3
X1YM35ihil,NA,3
Xy_een9j3ox,NA,3
7Jwgx39ohjx,NA,3
7yxZ3qs2ig,NA,3
7kbgtn5o2jg,NA,4
7Jci5ci2sl,NA,2
Q1njcqj3sl,NA,2
71TxRL9ihjx,NA,3
QJBlo99s3se,NA,2
XJwgic5ohog,NA,2
QJXW25ihsg,NA,3
m1elz2cihol,NA,3
QJOgjDqihig,NA,4
XkYesP9onsg,NA,10
X18eY35jnjx,NA,4
XyqF25o2ol,NA,4
myM_hcohox,NA,3
7yFeG35o3ix,NA,3
Q1lgi5cjnsl,NA,2
QkvxM39jhjg,NA,3
X1_qn9i3jl,NA,4
Q1fq29jhjl,NA,4
XJCxYh5ohix,NA,4
7ySi59o3jx,NA,2
Q1Uiq5inie,NA,2
Q1ebZnconsl,NA,3
XkzlMhqjhsl,NA,3
7kegth5j3og,NA,4
7yCl0U9inog,NA,3
7kLgo9co2jx,NA,2
QJgG2cs2sx,NA,3
QyWfn5s3ix,NA,3
719ez29jnig,NA,3
QJLxbnqj2sl,NA,3
mkMWzh9o3ie,NA,3
m1nGh9s2se,NA,3
7keZ0Lqi3se,NA,3
7kqe0Icinoe,NA,3
Xy2iv5o2oe,NA,7
7176w5onog,NA,3
Xyfnqj3il,NA,3
XJalb3qjhix,NA,3
XkLbn5j3il,NA,3
mJRz25j3oe,NA,3
mJdG2cjhix,NA,3
Qyzs99i2sx,NA,2
QJFl_35s2sx,NA,3
mJIeio5jnsx,NA,2
7JVesjqo3sx,NA,2
71Xlsj5ohsl,NA,3
Q1ggosqjnse,NA,2
X1bxioqonje,NA,2
7kGliocsnog,NA,4
7ycncjhix,NA,4
Q1Jeic5ihoe,NA,2
7yXli9cjnsg,NA,2
mkMxi5co3og,NA,2
Qk7h5cjhox,NA,3
Qy6xPK5o3jx,NA,3
XkCgwFcjnoe,NA,3
QyjgvFcj3sl,NA,3
Q1kbvK9o2se,NA,3
Q1jeri5ohog,NA,2
myteHjco3jx,NA,2
QJgH9BcWrU,NA,3
7JfvqHqbH8,NA,2
Qy_yoHqWrU,NA,8
7JzVqS5WrL,NA,2
7JGLqB9ZBU,NA,4
XkfkiSqZrL,NA,2
QypuI5jhje,NA,16
X1eCtS9WS8,NA,2
QJxYi9snol,NA,3
X1EWdsconse,NA,2
QkFsqihox,NA,3
mkLQqcohox,NA,2
Q1Llaucshjg,NA,4
mJ_U_9jhoe,NA,13
7J89A_CoHz,NA,10
7ys0ccs2jl,NA,4
mkUZLwcinse,NA,3
7kigJhconsx,NA,5
Qkg759onil,NA,2
QJQZuDco3jx,NA,2
myLlyhcshoe,NA,5
QJogziqj3sx,NA,3
X1IxVO5ihil,NA,2
myrxNd9j3sl,NA,7
7y2j5onig,NA,40
XkWSY9onil,NA,6
XkR7oco2jx,NA,2
7JLmscj3og,NA,2
Qktjvci3je,NA,4
X1qiv5o2sg,NA,4
Qy_by59jhix,NA,4
X1gxUDci2se,NA,4
myVmDqs3jg,NA,6
mkQ_lwcshje,NA,3
mJ6ww9ohol,NA,2
mkBlzccsnsg,NA,2
7yTUY5i2je,NA,8
QJLeus5s2ix,NA,3
X1bZOh5s2sg,NA,4
XJemaJlL2Xf,NA,5
7JSE_9ohig,NA,3
QJGk9iXbyM,NA,7
7JW1qj7bJM,NA,7
XkGlV_9j3se,NA,2
X14gPscihse,NA,6
QyEJciX_kf,NA,7
mJX1cjXZJz,NA,7
Q1Hq9csnox,NA,2
7keg5qihog,NA,4
XJIHK9onoe,NA,6
QyMeBY9o2ol,NA,6
XkNBYqo3oe,NA,6
mkOBFqo3ol,NA,6
QyPBKqohoe,NA,6
XymSF5ihoe,NA,6
7k3SYcshie,NA,6
mJJxBt5shix,NA,6
QJrBF5o2oe,NA,6
myaHK9shix,NA,6
7JelSK9ihox,NA,6
71trKcihil,NA,6
XJABYcjnje,NA,6
m19HKqinje,NA,6
QyjrF5i2jl,NA,6
7kfrY9snjx,NA,6
7yxWE_cihjl,NA,5
XyOAd9ihjx,NA,3
XJG_cFdSI,NA,3
Xk5FFqj2jx,NA,24
mk4eDq9o3ol,NA,4
71EpFqs2jg,NA,4
71Nb39jhix,NA,3
X1YgTsqshig,NA,4
Xy5gxtuHI,NA,56
7yH9Pcjhol,NA,5
71TyeLnQz,NA,114
QJ2xd9j2je,NA,5
mkM7_qsnog,NA,4
mJNhjci3ox,NA,2
Xkm3j9o3il,NA,2
QJO3iqs3ol,NA,2
m1Fhoconse,NA,2
XJqhi9o3oe,NA,2
QyivKqonix,NA,3
XJLewF9insx,NA,3
XJWskxU3mf,NA,10
XyVxj1lU37f,NA,10
X1dTicj2ox,NA,4
QkpUP9s2se,NA,2
myvxHu9j3sx,NA,5
XkGevj9o2sx,NA,3
o8uTrmu_dt,NA,3
7yUx589o2ox,NA,2
myvg58co3se,NA,2
XJ9gqLcohsg,NA,3
QyYlcLcshil,NA,4
m12qI5shie,NA,6
Xkb3Kr9ZrL,NA,2
Xk7ldO9shil,NA,2
Q1Pgz5o7_kM,NA,16
QyUez9oQ_yf,NA,16
XJL3COCsrM,NA,20
XkShAuRiHz,NA,3
71mlJs5j2se,NA,5
m1vi2conje,NA,2
QJhai5snol,NA,4
mkTuqi2sx,NA,12
my_ZS_9jhol,NA,5
71HIo9onsl,NA,2
7JmeYqihig,NA,4
kJi5neLp3,NA,2
mJ0evsqjhsg,NA,2
m13As9snoe,NA,2
XkTAicj3jx,NA,2
XJj0jqi2ol,NA,2
QkqRs9j3jl,NA,2
QkkWDs5o2oe,NA,3
712lvocshil,NA,2
XksgDjqinie,NA,2
Q16gwoqi3og,NA,2
XJ8uocohjg,NA,2
X1_s99j2jl,NA,2
71Oox_k_2kXx,NA,5
Qk7lKccsnsg,NA,2
QJfhYr9bBI,NA,2
myDeMi5i2ox,NA,4
QyYkqqjnol,NA,2
7y8eGs9o3ig,NA,3
7ys9L9s2il,NA,6
m1dxG5cjhix,NA,2
7ygUOqs2oe,NA,5
mJtl889jhoe,NA,5
7J9gLIcs3ox,NA,5
XJ2lUI5s3ig,NA,5
mJogUIqinsx,NA,5
71bBdcj3ox,NA,5
Q1_b2Icjnsl,NA,3
7keLnqjnjg,NA,3
7ygAKKm8QI,NA,3
717Sn9injx,NA,3
Qk1_sJxUnmf,NA,10
7kflwcj3oe,NA,2
XkBlDP5ohjg,NA,2
XkZekP5ohjl,NA,3
XJIl1v5o3oe,NA,2
Xkulkw9j2jx,NA,8
XJClIsqo2ie,NA,2
Xyl1hqs2ig,NA,2
mkQJ35jnse,NA,2
7yEJhqi2sg,NA,2
7yWJ2qj2ix,NA,2
QyJnqs3jg,NA,2
Qk_xunqshil,NA,4
71yg_F5inje,NA,2
myxg_t5o2jg,NA,2
Cg91NIsUx,NA,2
mJCgc9j3sg,NA,4
Q1Yndci3oe,NA,2
XJbDw5ihjg,NA,2
QkhJP5o2ie,NA,6
mknhOqi3jl,NA,7
XJ6Ruqsnsl,NA,3
QyVRO5o2il,NA,7
Qy9ZGPqi3ol,NA,4
7kKU25jnsl,NA,3
myOe9c9i2sl,NA,2
QyZxhs5j3ox,NA,4
Xkbys9j3se,NA,4
XkzxMc9ohig,NA,7
QyylAc5i3ie,NA,4
m1AM99j3jg,NA,2
X1IgrK9onil,NA,9
m1W_sFqi2ix,NA,11
my2f9cj2il,NA,3
X1laY5s2ox,NA,4
QkXmwcinsl,NA,7
X1FQ99snix,NA,2
7yGUO5i3jg,NA,11
XkBgl55snjx,NA,2
7yTYIcohie,NA,2
QyzR89jhsx,NA,15
XybRLqj3og,NA,15
mycNP9o3ox,NA,5
X1VWV_cjhjl,NA,5
QkHlQ_co2il,NA,2
QJloqshog,NA,4
7Jjxqcqsnig,NA,2
QJggAqcinog,NA,8
QkEgA9qi2sg,NA,64
Xy42q5i3je,NA,3
myqAuRorf,NA,3
Xyx5CdRsrM,NA,3
mJzKC_RoBz,NA,4
myZg799jnig,NA,2
715gYDqi3sl,NA,3
mkdlYDcinsl,NA,2
QyWWmP9jhsg,NA,5
7Jg_Qwco3se,NA,16
XJsgtw9o2ol,NA,3
7JfZQDqsnsl,NA,2
QkePqshjl,NA,4
m1lev9j2jg,NA,6
X1pFY9j3ie,NA,7
XyKxi35j2je,NA,2
7yoxjh9i2oe,NA,2
mkG7vqihjl,NA,6
7J__Jvcshox,NA,2
7yuxjn5snig,NA,2
QJhgihcj3sl,NA,2
mkALDcsnie,NA,6
QyPlJD5inoe,NA,5
m1NxKL5j2ig,NA,2
mkGl_Y9o2ig,NA,3
myxtKcinol,NA,28
m1_Kt5jnie,NA,2
OcCX_UbAu,NA,3
7Jcnvcs3ox,NA,4
mJHbMD5o3sx,NA,4
mkuxxoqonse,NA,3
QyX_Jj9inix,NA,2
71Cgsci3jl,NA,3
m1dfq5injl,NA,3
QJllVYci2og,NA,3
XkdZdco3jx,NA,2
SmSJ_6IOm,NA,2
7J6xzi5onsg,NA,3
m1_Ju9i3og,NA,3
m1RNdqohje,NA,3
QkygEU5j2il,NA,2
Qyjvvconoe,NA,4
71vVq5jnox,NA,2
71fq9cj3jl,NA,2
XygWPDqshse,NA,2
QkEgJ5ci3sx,NA,2
mJ1luL5s2je,NA,2
QJCEIconjl,NA,2
mJQeVU5o3ig,NA,2
Q1Lxs5j2ig,NA,3
X17eoqjnoe,NA,7
71l0vqj2jx,NA,3
Q1Av9ihjx,NA,3
Q15g_i9shox,NA,2
X1zei9i3je,NA,3
XJO15qihse,NA,2
X1U2iqi3sl,NA,2
m1qlaO5shig,NA,2
QyEAtcinjx,NA,2
m1qI5jnol,NA,2
m1VxYD5onjx,NA,4
mytJOqi3sl,NA,3
XJ0eHwcj3ix,NA,2
X1tf59i3jg,NA,3
mJ7voqi3il,NA,5
m1UM5cs2se,NA,2
XyEDw5ihsx,NA,2
7yKvP9o3og,NA,2
XyrPqo3ie,NA,3
7yxlnDqjhjg,NA,3
Q1yWSK9s2oe,NA,9
Xk6grYqs2je,NA,9
Qky_Ej5i3oe,NA,3
XJ_xVKqi2il,NA,5
QJteVtqjnje,NA,5
mJ1gB39onsl,NA,3
71c23qi3sl,NA,4
myin39s2il,NA,6
X1Xx4t9snie,NA,5
mySxd3cs2il,NA,4
QkElr9qsnsl,NA,5
Xyh_35i2se,NA,4
Qyhn3cihoe,NA,6
7kfeyuco3ol,NA,4
mymx1d5inie,NA,4
Q1fxr95s3se,NA,5
7JVgmq5snix,NA,3
mJZt35i3sl,NA,4
X1umu9onjl,NA,4
mJd_w5ihse,NA,3
7yWe1u5shsg,NA,4
mJegB2qjnsg,NA,3
m1voD9snig,NA,5
Q1MlVtqs2ix,NA,5
X1gW4i5i2sx,NA,2
71zW_n9ihie,NA,4
XJn5qohjl,NA,3
QkRu39snje,NA,4
71Fl_h9shoe,NA,4
7kGinci3ol,NA,2
myZbj39o2ie,NA,6
mJln29o2sg,NA,6
QkSF2qshig,NA,4
myG_on9s2il,NA,6
71usv9ihje,NA,4
QyOpDcs2jx,NA,4
XJue3ncj2il,NA,6
XkixO3cjhse,NA,4
Qy0gEK5i2ig,NA,5
7kBYqjhoe,NA,5
QyDE3cj3ix,NA,3
Qy3eX3qj2ox,NA,3
mJzx_35o3jl,NA,4
Xk_Zy29shog,NA,5
mkV_ucinig,NA,3
m18Siqs2ig,NA,2
7JC8s9i2ox,NA,13
Xy9F5o2ie,NA,5
mkYrucohjx,NA,5
